TrustVerse,$0.009979,TRV,https://coinmarketcap.com/currencies/trustverse/
Rotharium,$0.875074,RTH,https://coinmarketcap.com/currencies/rotharium/
CommerceBlock,$0.016793,CBT,https://coinmarketcap.com/currencies/commerceblock/
Sense,$0.005752,SENSE,https://coinmarketcap.com/currencies/sense/
ProChain,$0.058722,PRA,https://coinmarketcap.com/currencies/prochain/
DAPS Coin,$0.000055,DAPS,https://coinmarketcap.com/currencies/daps-coin/
StableUSD,$1.00,USDS,https://coinmarketcap.com/currencies/stableusd/
Ondori,$0.000076,RSTR,https://coinmarketcap.com/currencies/ondori/
Game.com,$0.003758,GTC,https://coinmarketcap.com/currencies/game/
Esportbits,$0.123456,HLT,https://coinmarketcap.com/currencies/esportbits/
Zel,$0.032062,ZEL,https://coinmarketcap.com/currencies/zel/
CWV Chain,$0.000798,CWV,https://coinmarketcap.com/currencies/cwv-chain/
Etherparty,$0.002804,FUEL,https://coinmarketcap.com/currencies/etherparty/
Global Cryptocurrency,$0.002198,GCC,https://coinmarketcap.com/currencies/global-cryptocurrency/
AppCoins,$0.027812,APPC,https://coinmarketcap.com/currencies/appcoins/
PumaPay,$0.000115,PMA,https://coinmarketcap.com/currencies/pumapay/
Color Platform,$0.020200,CLR,https://coinmarketcap.com/currencies/color-platform/
V-ID,$0.091408,VIDT,https://coinmarketcap.com/currencies/v-id/
VeriBlock,$0.004926,VBK,https://coinmarketcap.com/currencies/veriblock/
LikeCoin,$0.005789,LIKE,https://coinmarketcap.com/currencies/likecoin/
Xensor,$0.007674,XSR,https://coinmarketcap.com/currencies/xensor/
Dero,$0.298819,DERO,https://coinmarketcap.com/currencies/dero/
INLOCK,$0.002158,ILK,https://coinmarketcap.com/currencies/inlock/
MediShares,$0.003651,MDS,https://coinmarketcap.com/currencies/medishares/
Odyssey,$0.000405,OCN,https://coinmarketcap.com/currencies/odyssey/
DigitalBits,$0.014450,XDB,https://coinmarketcap.com/currencies/digitalbits/
DATA,$0.000268,DTA,https://coinmarketcap.com/currencies/data/
POA,$0.012208,POA,https://coinmarketcap.com/currencies/poa/
QunQun,$0.004057,QUN,https://coinmarketcap.com/currencies/qunqun/
QuickX Protocol,$0.006165,QCX,https://coinmarketcap.com/currencies/quickx-protocol/
ColossusXT,$0.000227,COLX,https://coinmarketcap.com/currencies/colossusxt/
Aergo,$0.025553,AERGO,https://coinmarketcap.com/currencies/aergo/
Aeron,$0.132864,ARN,https://coinmarketcap.com/currencies/aeron/
FLETA,$0.006078,FLETA,https://coinmarketcap.com/currencies/fleta/
Sumokoin,$0.139948,SUMO,https://coinmarketcap.com/currencies/sumokoin/
Lamden,$0.018481,TAU,https://coinmarketcap.com/currencies/lamden/
Blockmason Credit Protocol,$0.022510,BCPT,https://coinmarketcap.com/currencies/blockmason/
Change,$0.082461,CAG,https://coinmarketcap.com/currencies/change/
VideoCoin,$0.059476,VID,https://coinmarketcap.com/currencies/videocoin/
ContentBox,$0.002794,BOX,https://coinmarketcap.com/currencies/contentbox/
Lykke,$0.008151,LKK,https://coinmarketcap.com/currencies/lykke/
Unibright,$0.017322,UBT,https://coinmarketcap.com/currencies/unibright/
SmartCash,$0.001819,SMART,https://coinmarketcap.com/currencies/smartcash/
Content Value Network,$0.004733,CVNT,https://coinmarketcap.com/currencies/content-value-network/
Ternio,$0.007667,TERN,https://coinmarketcap.com/currencies/ternio/
BitMart Token,$0.015004,BMX,https://coinmarketcap.com/currencies/bitmart-token/
ROOBEE,$0.002981,ROOBEE,https://coinmarketcap.com/currencies/roobee/
Constant,$49.84,CONST,https://coinmarketcap.com/currencies/constant/
Rublix,$0.120888,RBLX,https://coinmarketcap.com/currencies/rublix/
PolySwarm,$0.001621,NCT,https://coinmarketcap.com/currencies/polyswarm/
Blockport,$0.044338,BPT,https://coinmarketcap.com/currencies/blockport/
TERA,$0.002959,TERA,https://coinmarketcap.com/currencies/tera/
Polybius,$0.627048,PLBT,https://coinmarketcap.com/currencies/polybius/
Verasity,$0.000641,VRA,https://coinmarketcap.com/currencies/verasity/
DeepBrain Chain,$0.000775,DBC,https://coinmarketcap.com/currencies/deepbrain-chain/
Feathercoin,$0.009397,FTC,https://coinmarketcap.com/currencies/feathercoin/
LHT,$0.049338,LHT,https://coinmarketcap.com/currencies/lighthouse-token/
LHT,$0.049292,LHT,https://coinmarketcap.com/currencies/lighthouse-token/
Refereum,$0.000553,RFR,https://coinmarketcap.com/currencies/refereum/
GameCredits,$0.034925,GAME,https://coinmarketcap.com/currencies/gamecredits/
Swace,$0.009307,SWACE,https://coinmarketcap.com/currencies/swace/
Futurepia,$0.002713,PIA,https://coinmarketcap.com/currencies/futurepia/
SunContract,$0.019815,SNC,https://coinmarketcap.com/currencies/suncontract/
Hxro,$0.046248,HXRO,https://coinmarketcap.com/currencies/hxro/
MVL,$0.000317,MVL,https://coinmarketcap.com/currencies/mvl/
Snetwork,$0.013403,SNET,https://coinmarketcap.com/currencies/snetwork/
Darico Ecosystem Coin,$0.040343,DEC,https://coinmarketcap.com/currencies/darcio-ecosystem-coin/
Clams,$0.611754,CLAM,https://coinmarketcap.com/currencies/clams/
Bitcore,$0.137295,BTX,https://coinmarketcap.com/currencies/bitcore/
Litex,$0.002404,LXT,https://coinmarketcap.com/currencies/litex/
TouchCon,$0.010193,TOC,https://coinmarketcap.com/currencies/touchcon/
Ubiq,$0.055704,UBQ,https://coinmarketcap.com/currencies/ubiq/
Amoveo,$34.86,VEO,https://coinmarketcap.com/currencies/amoveo/
Axe,$0.457748,AXE,https://coinmarketcap.com/currencies/axe/
Scry.info,$0.005383,DDD,https://coinmarketcap.com/currencies/scryinfo/
IONChain,$0.019310,IONC,https://coinmarketcap.com/currencies/ionchain/
ZEON,$0.000093,ZEON,https://coinmarketcap.com/currencies/zeon/
Metrix Coin,$0.000152,MRX,https://coinmarketcap.com/currencies/metrix-coin/
Haven Protocol,$0.204161,XHV,https://coinmarketcap.com/currencies/haven-protocol/
EveryCoin ,$0.000246,EVY,https://coinmarketcap.com/currencies/everycoin/
Tellor,$3.31,TRB,https://coinmarketcap.com/currencies/tellor/
Aeon,$0.145127,AEON,https://coinmarketcap.com/currencies/aeon/
OneRoot Network,$0.008073,RNT,https://coinmarketcap.com/currencies/oneroot-network/
SIRIN LABS Token,$0.004651,SRN,https://coinmarketcap.com/currencies/sirin-labs-token/
Machine Xchange Coin,$0.001562,MXC,https://coinmarketcap.com/currencies/machine-xchange-coin/
Ambrosus,$0.015654,AMB,https://coinmarketcap.com/currencies/amber/
NIX,$0.052207,NIX,https://coinmarketcap.com/currencies/nix/
Tidex Token,$0.233407,TDX,https://coinmarketcap.com/currencies/tidex-token/
ParkinGo,$0.129207,GOT,https://coinmarketcap.com/currencies/parkingo/
Ecobit,$0.004945,ECOB,https://coinmarketcap.com/currencies/ecobit/
Lympo,$0.002655,LYM,https://coinmarketcap.com/currencies/lympo/
Eminer,$0.003724,EM,https://coinmarketcap.com/currencies/eminer/
BitTube,$0.009646,TUBE,https://coinmarketcap.com/currencies/bit-tube/
AI Doctor,$0.003903,AIDOC,https://coinmarketcap.com/currencies/aidoc/
OneLedger,$0.005658,OLT,https://coinmarketcap.com/currencies/oneledger/
Peculium,$0.001060,PCL,https://coinmarketcap.com/currencies/peculium/
Hubii Network,$0.139699,HBT,https://coinmarketcap.com/currencies/hubii-network/
IQeon,$0.579363,IQN,https://coinmarketcap.com/currencies/iqeon/
Veil,$0.039517,VEIL,https://coinmarketcap.com/currencies/veil/
GMB,$0.004174,GMB,https://coinmarketcap.com/currencies/gmb/
Locus Chain,$0.002477,LOCUS,https://coinmarketcap.com/currencies/locus-chain/
Mobius,$0.004154,MOBI,https://coinmarketcap.com/currencies/mobius/
Linkey,$0.042783,LKY,https://coinmarketcap.com/currencies/linkey/
Ether Zero,$0.012793,ETZ,https://coinmarketcap.com/currencies/ether-zero/
Opacity,$0.016520,OPQ,https://coinmarketcap.com/currencies/opacity/
Wings,$0.022044,WINGS,https://coinmarketcap.com/currencies/wings/
Asian Fintech,$0.008486,AFIN,https://coinmarketcap.com/currencies/asian-fintech/
Blocktrade Token,$0.038048,BTT,https://coinmarketcap.com/currencies/blocktrade-token/
Stealth,$0.061633,XST,https://coinmarketcap.com/currencies/stealth/
Fatcoin,$0.016086,FAT,https://coinmarketcap.com/currencies/fatcoin/
Gold Bits Coin,$0.019979,GBC,https://coinmarketcap.com/currencies/gold-bits-coin/
VINchain,$0.003576,VIN,https://coinmarketcap.com/currencies/vinchain/
Global Currency Reserve,$0.019705,GCR,https://coinmarketcap.com/currencies/global-currency-reserve/
NativeCoin,$0.093584,N8V,https://coinmarketcap.com/currencies/native-coin/
Kcash,$0.004723,KCASH,https://coinmarketcap.com/currencies/kcash/
Sealchain,$0.011140,SEAL,https://coinmarketcap.com/currencies/sealchain/
Trade Token X,$0.024104,TIOX,https://coinmarketcap.com/currencies/trade-token-x/
Cajutel,$1.51,CAJ,https://coinmarketcap.com/currencies/cajutel/
Lunyr,$0.890097,LUN,https://coinmarketcap.com/currencies/lunyr/
TrueFlip,$0.324982,TFL,https://coinmarketcap.com/currencies/trueflip/
Cube,$0.000299,AUTO,https://coinmarketcap.com/currencies/cube/
COTI,$0.009574,COTI,https://coinmarketcap.com/currencies/coti/
DeepOnion,$0.124006,ONION,https://coinmarketcap.com/currencies/deeponion/
Nimiq,$0.000381,NIM,https://coinmarketcap.com/currencies/nimiq/
XYO,$0.000238,XYO,https://coinmarketcap.com/currencies/xyo/
Own,$0.019756,CHX,https://coinmarketcap.com/currencies/own/
Eden,$0.003274,EDN,https://coinmarketcap.com/currencies/eden/
Newscrypto,$0.021481,NWC,https://coinmarketcap.com/currencies/newscrypto/
Etheroll,$0.279873,DICE,https://coinmarketcap.com/currencies/etheroll/
Abyss Token,$0.008539,ABYSS,https://coinmarketcap.com/currencies/abyss-token/
CashBet Coin,$0.010561,CBC,https://coinmarketcap.com/currencies/cashbet-coin/
Pivot Token,$0.000377,PVT,https://coinmarketcap.com/currencies/pivot-token/
LIFE,$0.000024,LIFE,https://coinmarketcap.com/currencies/life/
Nexty,$0.000012,NTY,https://coinmarketcap.com/currencies/nexty/
BitDice,$0.027333,CSNO,https://coinmarketcap.com/currencies/bitdice/
IntelliShare,$0.008924,INE,https://coinmarketcap.com/currencies/intellishare/
MIR COIN,$0.003084,MIR,https://coinmarketcap.com/currencies/mir-coin/
Cryptaur,$0.000159,CPT,https://coinmarketcap.com/currencies/cryptaur/
Wowbit,$0.006859,WWB,https://coinmarketcap.com/currencies/wowbit/
Chromia,$0.014829,CHR,https://coinmarketcap.com/currencies/chromia/
AMLT,$0.007854,AMLT,https://coinmarketcap.com/currencies/amlt/
ECC,$0.000076,ECC,https://coinmarketcap.com/currencies/eccoin/
Insights Network,$0.012889,INSTAR,https://coinmarketcap.com/currencies/insights-network/
Winding Tree,$0.087448,LIF,https://coinmarketcap.com/currencies/winding-tree/
Vexanium,$0.002648,VEX,https://coinmarketcap.com/currencies/vexanium/
Sentinel,$0.000928,SENT,https://coinmarketcap.com/currencies/sentinel/
Zipper,$0.000115,ZIP,https://coinmarketcap.com/currencies/zip/
Global Social Chain,$0.003366,GSC,https://coinmarketcap.com/currencies/global-social-chain/
ATN,$0.021978,ATN,https://coinmarketcap.com/currencies/atn/
Amino Network,$0.045125,AMIO,https://coinmarketcap.com/currencies/amino-network/
ATLANT,$0.033980,ATL,https://coinmarketcap.com/currencies/atlant/
MintCoin,$0.000073,MINT,https://coinmarketcap.com/currencies/mintcoin/
Hashgard,$0.000028,GARD,https://coinmarketcap.com/currencies/hashgard/
Mooncoin,$0.000008,MOON,https://coinmarketcap.com/currencies/mooncoin/
Bottos,$0.003330,BTO,https://coinmarketcap.com/currencies/bottos/
Brickblock,$0.024186,BBK,https://coinmarketcap.com/currencies/brickblock/
CPChain,$0.004816,CPC,https://coinmarketcap.com/currencies/cpchain/
EOSDT,$1.00,EOSDT,https://coinmarketcap.com/currencies/eosdt/
Spectrecoin,$0.079734,XSPEC,https://coinmarketcap.com/currencies/spectrecoin/
Origin Sport,$0.005944,ORS,https://coinmarketcap.com/currencies/origin-sport/
POPCHAIN,$0.001995,PCH,https://coinmarketcap.com/currencies/popchain/
Sentivate,$0.000783,SNTVT,https://coinmarketcap.com/currencies/sentivate/
Swarm,$0.022402,SWM,https://coinmarketcap.com/currencies/swarm-fund/
Content Neutrality Network,$0.000045,CNN,https://coinmarketcap.com/currencies/content-neutrality-network/
ZClassic,$0.217963,ZCL,https://coinmarketcap.com/currencies/zclassic/
LinkEye,$0.002916,LET,https://coinmarketcap.com/currencies/linkeye/
Hashshare,$0.025516,HSS,https://coinmarketcap.com/currencies/hashshare/
ImageCoin,$0.108907,IMG,https://coinmarketcap.com/currencies/imagecoin/
Kleros,$0.007100,PNK,https://coinmarketcap.com/currencies/kleros/
Ampleforth,$1.05,AMPL,https://coinmarketcap.com/currencies/ampleforth/
ERC20,$0.034486,ERC20,https://coinmarketcap.com/currencies/erc20/
Phantasma,$0.029445,SOUL,https://coinmarketcap.com/currencies/phantasma/
ATC Coin,$0.004547,ATCC,https://coinmarketcap.com/currencies/atc-coin/
Teloscoin,$0.013124,TELOS,https://coinmarketcap.com/currencies/teloscoin/
NAGA,$0.023286,NGC,https://coinmarketcap.com/currencies/naga/
Global Digital Content,$0.000613,GDC,https://coinmarketcap.com/currencies/global-digital-content/
PCHAIN,$0.004165,PI,https://coinmarketcap.com/currencies/pchain/
WhiteCoin,$0.006669,XWC,https://coinmarketcap.com/currencies/whitecoin/
3DCoin,$0.024010,3DC,https://coinmarketcap.com/currencies/3dcoin/
Radium,$0.426879,RADS,https://coinmarketcap.com/currencies/radium/
Substratum,$0.004295,SUB,https://coinmarketcap.com/currencies/substratum/
Paypex,$0.023871,PAYX,https://coinmarketcap.com/currencies/paypex/
CanYaCoin,$0.017617,CAN,https://coinmarketcap.com/currencies/canyacoin/
BitNewChain,$0.009026,BTN,https://coinmarketcap.com/currencies/bitnewchain/
IPChain,$0.020373,IPC,https://coinmarketcap.com/currencies/ipchain/
CanonChain,$0.002873,CZR,https://coinmarketcap.com/currencies/cononchain/
Hydro Protocol,$0.002307,HOT,https://coinmarketcap.com/currencies/hydro-protocol/
DECOIN,$0.062036,DTEP,https://coinmarketcap.com/currencies/decoin/
Quanta Utility Token,$0.000055,QNTU,https://coinmarketcap.com/currencies/quanta-utility-token/
Boolberry,$0.120941,BBR,https://coinmarketcap.com/currencies/boolberry/
Genaro Network,$0.006239,GNX,https://coinmarketcap.com/currencies/genaro-network/
Bloom,$0.029737,BLT,https://coinmarketcap.com/currencies/bloomtoken/
BlackCoin,$0.026616,BLK,https://coinmarketcap.com/currencies/blackcoin/
1SG,$0.723246,1SG,https://coinmarketcap.com/currencies/1sg/
eosDAC,$0.002375,EOSDAC,https://coinmarketcap.com/currencies/eosdac/
Blue Whale EXchange,$0.035773,BWX,https://coinmarketcap.com/currencies/blue-whale-exchange/
TEMCO,$0.000494,TEMCO,https://coinmarketcap.com/currencies/temco/
CoinPoker,$0.005537,CHP,https://coinmarketcap.com/currencies/coinpoker/
Eterbase Coin,$0.001580,XBASE,https://coinmarketcap.com/currencies/eterbase-coin/
TurtleCoin,$0.000025,TRTL,https://coinmarketcap.com/currencies/turtlecoin/
Switcheo,$0.002930,SWTH,https://coinmarketcap.com/currencies/switcheo/
VNDC,$0.000044,VNDC,https://coinmarketcap.com/currencies/vndc/
Airbloc,$0.006023,ABL,https://coinmarketcap.com/currencies/airbloc/
Morpheus Labs,$0.004324,MITX,https://coinmarketcap.com/currencies/morpheus-labs/
bitUSD,$0.576537,BITUSD,https://coinmarketcap.com/currencies/bitusd/
Endor Protocol,$0.001795,EDR,https://coinmarketcap.com/currencies/endor-protocol/
YGGDRASH,$0.000269,YEED,https://coinmarketcap.com/currencies/yeed/
Traceability Chain,$0.002094,TAC,https://coinmarketcap.com/currencies/traceability-chain/
Diamond,$0.428425,DMD,https://coinmarketcap.com/currencies/diamond/
Grid+,$0.037047,GRID,https://coinmarketcap.com/currencies/grid/
PetroDollar,$0.022660,XPD,https://coinmarketcap.com/currencies/petrodollar/
MenaPay,$0.013277,MPAY,https://coinmarketcap.com/currencies/menapay/
Unikoin Gold,$0.009878,UKG,https://coinmarketcap.com/currencies/unikoin-gold/
OKCash,$0.019174,OK,https://coinmarketcap.com/currencies/okcash/
Myriad,$0.000836,XMY,https://coinmarketcap.com/currencies/myriad/
Humaniq,$0.007693,HMQ,https://coinmarketcap.com/currencies/humaniq/
Bitsdaq,$0.000530,BQQQ,https://coinmarketcap.com/currencies/bitsdaq/
Kuai Token,$0.144018,KT,https://coinmarketcap.com/currencies/kuai-token/
TokenPay,$0.085180,TPAY,https://coinmarketcap.com/currencies/tokenpay/
Lendingblock,$0.001802,LND,https://coinmarketcap.com/currencies/lendingblock/
Callisto Network,$0.000617,CLO,https://coinmarketcap.com/currencies/callisto-network/
Ubex,$0.000447,UBEX,https://coinmarketcap.com/currencies/ubex/
LoyalCoin,$0.000258,LYL,https://coinmarketcap.com/currencies/loyalcoin/
Cryptocean,$0.212171,CRON,https://coinmarketcap.com/currencies/cryptocean/
Phore,$0.069652,PHR,https://coinmarketcap.com/currencies/phore/
Covesting,$0.075950,COV,https://coinmarketcap.com/currencies/covesting/
Penta,$0.000065,PNT,https://coinmarketcap.com/currencies/penta/
NeoWorld Cash,$0.000062,NASH,https://coinmarketcap.com/currencies/neoworld-cash/
MultiVAC,$0.000492,MTV,https://coinmarketcap.com/currencies/multivac/
SpaceChain,$0.002586,SPC,https://coinmarketcap.com/currencies/spacechain/
ShipChain,$0.005094,SHIP,https://coinmarketcap.com/currencies/shipchain/
Cryptopay,$0.019371,CPAY,https://coinmarketcap.com/currencies/cryptopay/
Vipstar Coin,$0.000027,VIPS,https://coinmarketcap.com/currencies/vipstar-coin/
Bismuth,$0.093125,BIS,https://coinmarketcap.com/currencies/bismuth/
MARK.SPACE,$0.001650,MRK,https://coinmarketcap.com/currencies/mark-space/
HBZ coin,$0.001302,HBZ,https://coinmarketcap.com/currencies/hbz-coin/
Prometeus,$0.299805,PROM,https://coinmarketcap.com/currencies/prometeus/
EncrypGen,$0.018937,DNA,https://coinmarketcap.com/currencies/encrypgen/
Lisk Machine Learning,$0.010577,LML,https://coinmarketcap.com/currencies/lisk-machine-learning/
ICE ROCK MINING,$0.080303,ROCK2,https://coinmarketcap.com/currencies/ice-rock-mining/
Netbox Coin,$0.062348,NBX,https://coinmarketcap.com/currencies/netbox-coin/
YEE,$0.000918,YEE,https://coinmarketcap.com/currencies/yee/
Kryll,$0.048619,KRL,https://coinmarketcap.com/currencies/kryll/
Qitmeer,$0.003215,HLC,https://coinmarketcap.com/currencies/qitmeer/
Primas,$0.023440,PST,https://coinmarketcap.com/currencies/primas/
Effect.AI,$0.004873,EFX,https://coinmarketcap.com/currencies/effect-ai/
IHT Real Estate Protocol,$0.001239,IHT,https://coinmarketcap.com/currencies/iht-real-estate-protocol/
Fountain,$0.013792,FTN,https://coinmarketcap.com/currencies/fountain/
PotCoin,$0.005457,POT,https://coinmarketcap.com/currencies/potcoin/
carVertical,$0.000159,CV,https://coinmarketcap.com/currencies/carvertical/
PAC Global,$0.000160,PAC,https://coinmarketcap.com/currencies/pac-global/
CargoX,$0.007801,CXO,https://coinmarketcap.com/currencies/cargox/
Niobium Coin,$0.024477,NBC,https://coinmarketcap.com/currencies/niobium-coin/
Flowchain,$1.74,FLC,https://coinmarketcap.com/currencies/flowchain/
Rubycoin,$0.043653,RBY,https://coinmarketcap.com/currencies/rubycoin/
USDX,$0.318036,USDX,https://coinmarketcap.com/currencies/usdx/
Primecoin,$0.039531,XPM,https://coinmarketcap.com/currencies/primecoin/
indaHash,$0.002955,IDH,https://coinmarketcap.com/currencies/indahash/
GridCoin,$0.002782,GRC,https://coinmarketcap.com/currencies/gridcoin/
X-CASH,$0.000023,XCASH,https://coinmarketcap.com/currencies/x-cash/
DaTa eXchange,$0.015150,DTX,https://coinmarketcap.com/currencies/data-exchange/
MassGrid,$0.015339,MGD,https://coinmarketcap.com/currencies/massgrid/
e-Gulden,$0.067905,EFL,https://coinmarketcap.com/currencies/e-gulden/
Smartlands,$0.224695,SLT,https://coinmarketcap.com/currencies/smartlands/
Beaxy,$0.006897,BXY,https://coinmarketcap.com/currencies/beaxy/
CEEK VR,$0.002266,CEEK,https://coinmarketcap.com/currencies/ceek-vr/
0Chain,$0.028390,ZCN,https://coinmarketcap.com/currencies/0chain/
ebakus,$0.012485,EBK,https://coinmarketcap.com/currencies/ebakus/
Pascal,$0.038049,PASC,https://coinmarketcap.com/currencies/pascal/
I/O Coin,$0.063236,IOC,https://coinmarketcap.com/currencies/iocoin/
Ferrum Network,$0.010640,FRM,https://coinmarketcap.com/currencies/ferrum-network/
Loopring [NEO],$0.009941,LRN,https://coinmarketcap.com/currencies/loopring-neo/
Adshares,$0.032291,ADS,https://coinmarketcap.com/currencies/adshares/
Nestree,$0.003201,EGG,https://coinmarketcap.com/currencies/nestree/
IG Gold,$0.000127,IGG,https://coinmarketcap.com/currencies/ig-gold/
MEET.ONE,$0.000582,MEETONE,https://coinmarketcap.com/currencies/meetone/
Safe Haven,$0.000370,SHA,https://coinmarketcap.com/currencies/safe-haven/
Spendcoin,$0.001165,SPND,https://coinmarketcap.com/currencies/spendcoin/
Uquid Coin,$0.111002,UQC,https://coinmarketcap.com/currencies/uquid-coin/
DACSEE,$0.001467,DACS,https://coinmarketcap.com/currencies/dacsee/
Footballcoin,$0.002948,XFC,https://coinmarketcap.com/currencies/footballcoin/
CyberMusic,$0.000073,CYMT,https://coinmarketcap.com/currencies/cybermusic/
Moneytoken,$0.000116,IMT,https://coinmarketcap.com/currencies/moneytoken/
Winco,$0.002274,WCO,https://coinmarketcap.com/currencies/winco/
Sakura Bloom,$0.000422,SKB,https://coinmarketcap.com/currencies/sakura-bloom/
BonusCloud,$0.000381,BXC,https://coinmarketcap.com/currencies/bonuscloud/
Insureum,$0.004977,ISR,https://coinmarketcap.com/currencies/insureum/
Leverj,$0.008966,LEV,https://coinmarketcap.com/currencies/leverj/
Delphy,$0.016867,DPY,https://coinmarketcap.com/currencies/delphy/
QChi,$0.032265,QCH,https://coinmarketcap.com/currencies/qchi/
Fast Access Blockchain,$0.036834,FAB,https://coinmarketcap.com/currencies/fast-access-blockchain/
DOS Network,$0.003101,DOS,https://coinmarketcap.com/currencies/dos-network/
EXRNchain,$0.000011,EXRN,https://coinmarketcap.com/currencies/exrnchain/
Chronobank,$1.46,TIME,https://coinmarketcap.com/currencies/chronobank/
Rapids,$0.000084,RPD,https://coinmarketcap.com/currencies/rapids/
SINOVATE,$0.001593,SIN,https://coinmarketcap.com/currencies/sinovate/
Kambria,$0.000831,KAT,https://coinmarketcap.com/currencies/kambria/
BitGreen,$0.101224,BITG,https://coinmarketcap.com/currencies/bitgreen/
Neurotoken,$0.012890,NTK,https://coinmarketcap.com/currencies/neurotoken/
Vanta Network,$0.000548,VANTA,https://coinmarketcap.com/currencies/vanta-network/
Bitblocks,$0.004759,BBK,https://coinmarketcap.com/currencies/bitblocks/
WeTrust,$0.010888,TRST,https://coinmarketcap.com/currencies/trust/
Friendz,$0.001940,FDZ,https://coinmarketcap.com/currencies/friends/
Bean Cash,$0.000293,BITB,https://coinmarketcap.com/currencies/bean-cash/
ChatCoin,$0.001448,CHAT,https://coinmarketcap.com/currencies/chatcoin/
Maecenas,$0.016754,ART,https://coinmarketcap.com/currencies/maecenas/
EBCoin,$0.000217,EBC,https://coinmarketcap.com/currencies/ebcoin/
GoldCoin,$0.023727,GLC,https://coinmarketcap.com/currencies/goldcoin/
MobileGo,$0.009878,MGO,https://coinmarketcap.com/currencies/mobilego/
Mysterium,$0.041582,MYST,https://coinmarketcap.com/currencies/mysterium/
COS,$0.005557,COS,https://coinmarketcap.com/currencies/cos/
Azbit,$0.000014,AZ,https://coinmarketcap.com/currencies/azbit/
Proxeus,$0.004798,XES,https://coinmarketcap.com/currencies/proxeus/
PlatonCoin,$0.167382,PLTC,https://coinmarketcap.com/currencies/platoncoin/
Sessia,$0.164499,KICKS,https://coinmarketcap.com/currencies/sessia/
W Green Pay,$0.073881,WGP,https://coinmarketcap.com/currencies/w-green-pay/
Qwertycoin,$0.000009,QWC,https://coinmarketcap.com/currencies/qwertycoin/
Mcashchain,$0.006949,MCASH,https://coinmarketcap.com/currencies/mcashchain/
NuShares,$0.000346,NSR,https://coinmarketcap.com/currencies/nushares/
MargiX,$0.008081,MGX,https://coinmarketcap.com/currencies/margix/
ALQO,$0.014779,XLQ,https://coinmarketcap.com/currencies/alqo/
MonetaryUnit,$0.005305,MUE,https://coinmarketcap.com/currencies/monetaryunit/
Halo Platform,$0.000177,HALO,https://coinmarketcap.com/currencies/halo-platform/
Apex,$0.001917,CPX,https://coinmarketcap.com/currencies/apex/
Plair,$0.000048,PLA,https://coinmarketcap.com/currencies/plair/
Semux,$0.074570,SEM,https://coinmarketcap.com/currencies/semux/
Starta,$0.188723,STA,https://coinmarketcap.com/currencies/starta/
RedFOX Labs,$0.008712,RFOX,https://coinmarketcap.com/currencies/redfox-labs/
Proton Token,$0.000113,PTT,https://coinmarketcap.com/currencies/proton-token/
Quark,$0.003570,QRK,https://coinmarketcap.com/currencies/quark/
Open Platform,$0.000876,OPEN,https://coinmarketcap.com/currencies/open-platform/
qiibee,$0.001581,QBX,https://coinmarketcap.com/currencies/qiibee/
Akropolis ,$0.001266,AKRO,https://coinmarketcap.com/currencies/akropolis/
Blockchain Certified Data Token,$0.026627,BCDT,https://coinmarketcap.com/currencies/blockchain-certified-data-token/
Sphere,$0.073594,SPHR,https://coinmarketcap.com/currencies/sphere/
ZPER,$0.000694,ZPR,https://coinmarketcap.com/currencies/zper/
Nasdacoin,$0.043044,NSD,https://coinmarketcap.com/currencies/nasdacoin/
Crown,$0.038119,CRW,https://coinmarketcap.com/currencies/crown/
DAEX,$0.002556,DAX,https://coinmarketcap.com/currencies/daex/
Beetle Coin,$0.004268,BEET,https://coinmarketcap.com/currencies/beetle-coin/
Edgeless,$0.007711,EDG,https://coinmarketcap.com/currencies/edgeless/
Shift,$0.065787,SHIFT,https://coinmarketcap.com/currencies/shift/
Medicalchain,$0.002848,MTN,https://coinmarketcap.com/currencies/medical-chain/
Pluton,$1.02,PLU,https://coinmarketcap.com/currencies/pluton/
Peerplays,$0.192702,PPY,https://coinmarketcap.com/currencies/peerplays-ppy/
AmonD,$0.001451,AMON,https://coinmarketcap.com/currencies/amond/
DABANKING,$0.154165,DAB,https://coinmarketcap.com/currencies/dabanking/
Hellenic Coin,$0.012427,HNC,https://coinmarketcap.com/currencies/helleniccoin/
LUXCoin,$0.127333,LUX,https://coinmarketcap.com/currencies/luxcoin/
Cappasity,$0.001596,CAPP,https://coinmarketcap.com/currencies/cappasity/
Education Ecosystem,$0.003945,LEDU,https://coinmarketcap.com/currencies/education-ecosystem/
SolarCoin,$0.015309,SLR,https://coinmarketcap.com/currencies/solarcoin/
Smartshare,$0.000183,SSP,https://coinmarketcap.com/currencies/smartshare/
Bitcoin Atom,$0.045854,BCA,https://coinmarketcap.com/currencies/bitcoin-atom/
Paytomat,$0.005071,PTI,https://coinmarketcap.com/currencies/paytomat/
Waves Community Token,$0.084191,WCT,https://coinmarketcap.com/currencies/waves-community-token/
Gene Source Code Chain,$0.002221,GENE,https://coinmarketcap.com/currencies/gene-source-code-chain/
Gene Source Code Chain,$0.002221,GENE,https://coinmarketcap.com/currencies/gene-source-code-chain/
Stronghold Token,$0.000246,SHX,https://coinmarketcap.com/currencies/stronghold-token/
Snovian.Space,$0.002916,SNOV,https://coinmarketcap.com/currencies/snov/
